execution_id,classification_time,load_time,reduce_time,transform_time,reduce_on,classifier,reducer,transforms,number runs,reducer_datasets,train_datasets,test_datasets,sensors used,scaler,umap components,accuracy (mean),accuracy (std),f1-score macro (mean),f1-score macro (std),f1-score micro (mean),f1-score micro (std),f1-score weighted (mean),f1-score weighted (std)
001841,3.548182249069214,3.8504080772399902,104.58354759216309,1.1313059329986572,all,svm,umap-5-all,with_fft_all.0,5,"motionsense.train, motionsense.validation","uci.train, uci.validation",uci.test,"accel-x, accel-y, accel-z, gyro-x, gyro-y, gyro-z",minmax_scaler,5,0.6043478260869565,0.0,0.5990646885007995,0.0,0.6043478260869565,0.0,0.5990646885007994,0.0
004067,0.22609519958496094,2.8622636795043945,67.55532765388489,0.018305540084838867,all,knn-5,umap-10-all,no_transform.0,5,"uci.train, uci.validation","kuhar.train, kuhar.validation",kuhar.test,"accel-x, accel-y, accel-z",minmax_scaler,10,0.5416666666666666,0.0,0.5298043312188905,0.0,0.5416666666666666,0.0,0.5298043312188905,0.0
004039,4.251945734024048,5.0680248737335205,47.77221632003784,0.01688981056213379,all,svm,umap-10-all,no_transform.0,5,"uci.train, uci.validation","uci.train, uci.validation",uci.test,"accel-x, accel-y, accel-z",std_scaler,10,0.5362318840579711,0.0,0.539713594949781,0.0,0.5362318840579711,0.0,0.539713594949781,0.0
002500,4.898726224899292,4.43137788772583,65.1050317287445,0.03498196601867676,all,randomforest-100,umap-7-all,no_transform.0,5,"uci.train, uci.validation","uci.train, uci.validation",uci.test,"accel-x, accel-y, accel-z",std_scaler,7,0.547536231884058,0.007525075354056315,0.544947113782982,0.009235722912137888,0.547536231884058,0.007525075354056315,0.544947113782982,0.009235722912137898
001092,6.418824911117554,3.9692437648773193,61.10211968421936,0.022588729858398438,all,svm,umap-4-all,no_transform.0,5,"motionsense.train, motionsense.validation","motionsense.train, motionsense.validation",motionsense.test,"accel-x, accel-y, accel-z",no_scaler,4,0.6365348399246704,0.0,0.6213101353878313,0.0,0.6365348399246704,0.0,0.6213101353878312,0.0
002075,4.122523069381714,3.4870362281799316,87.65954756736755,0.031226396560668945,all,svm,umap-6-all,no_transform.0,5,"motionsense.train, motionsense.validation","motionsense.train, motionsense.validation",motionsense.test,"gyro-x, gyro-y, gyro-z",minmax_scaler,6,0.8013182674199623,1.1102230246251565e-16,0.7957677232848933,0.0,0.8013182674199623,1.1102230246251565e-16,0.7957677232848932,0.0
004574,1.0150318145751953,3.6632304191589355,126.39201712608337,0.021516799926757812,all,knn-5,umap-15-all,no_transform.0,5,"kuhar.train, kuhar.validation","motionsense.train, motionsense.validation",motionsense.test,"accel-x, accel-y, accel-z",minmax_scaler,15,0.5725047080979284,0.0,0.5679909093315536,0.0,0.5725047080979284,0.0,0.5679909093315537,0.0
000440,0.41284847259521484,4.246877908706665,92.70802164077759,1.241558313369751,all,knn-5,umap-2-all,with_fft_all.0,5,"uci.train, uci.validation","motionsense.train, motionsense.validation",motionsense.test,"accel-x, accel-y, accel-z, gyro-x, gyro-y, gyro-z",minmax_scaler,2,0.6836158192090396,0.0,0.68203696225908,0.0,0.6836158192090396,0.0,0.68203696225908,0.0
003819,0.12922096252441406,6.362160921096802,83.51144099235535,0.8458852767944336,all,knn-5,umap-9-all,with_fft_all.0,5,"motionsense.train, motionsense.validation","kuhar.train, kuhar.validation",kuhar.test,"accel-x, accel-y, accel-z",no_scaler,9,0.5694444444444444,0.0,0.5737703185202322,0.0,0.5694444444444444,0.0,0.5737703185202321,0.0
000290,4.519021034240723,3.8591408729553223,73.46444725990295,0.4598572254180908,all,randomforest-100,umap-2-all,with_fft_all.0,5,"kuhar.train, kuhar.validation","motionsense.train, motionsense.validation",motionsense.test,"gyro-x, gyro-y, gyro-z",minmax_scaler,2,0.6747645951035782,0.004597572736622869,0.6606960066082992,0.004600779634931876,0.6747645951035782,0.004597572736622869,0.6606960066082992,0.00460077963493186
001218,3.7356483936309814,4.502580404281616,73.75570368766785,0.8276078701019287,all,randomforest-100,umap-4-all,with_fft_all.0,5,"motionsense.train, motionsense.validation","kuhar.train, kuhar.validation",kuhar.test,"accel-x, accel-y, accel-z, gyro-x, gyro-y, gyro-z",no_scaler,4,0.6041666666666666,0.013176156917368247,0.6028720698661333,0.013139036199250853,0.6041666666666666,0.013176156917368247,0.6028720698661333,0.01313903619925083
000003,3.491840124130249,4.03215479850769,99.33366441726685,0.06779146194458008,all,randomforest-100,umap-2-all,no_transform.0,5,"motionsense.train, motionsense.validation","kuhar.train, kuhar.validation",kuhar.test,"accel-x, accel-y, accel-z, gyro-x, gyro-y, gyro-z",no_scaler,2,0.4027777777777778,0.011620278146306603,0.39654904923284784,0.010982408564724945,0.4027777777777778,0.011620278146306603,0.3965490492328478,0.010982408564724969
003629,0.7317020893096924,4.777942895889282,105.56506371498108,0.022981882095336914,all,knn-5,umap-9-all,no_transform.0,5,"kuhar.train, kuhar.validation","uci.train, uci.validation",uci.test,"accel-x, accel-y, accel-z",minmax_scaler,9,0.4797101449275362,0.0,0.47421564642721475,0.0,0.4797101449275362,0.0,0.4742156464272148,0.0
000800,3.0790348052978516,4.238441228866577,42.35488724708557,0.41678905487060547,all,randomforest-100,umap-3-all,with_fft_all.0,5,"uci.train, uci.validation","uci.train, uci.validation",uci.test,"accel-x, accel-y, accel-z",minmax_scaler,3,0.7663768115942029,0.0028102491927050888,0.765061077708488,0.0026778102168831747,0.7663768115942029,0.0028102491927050888,0.7650610777084881,0.0026778102168832077
004426,11.054233312606812,3.7053420543670654,149.1696789264679,0.02794671058654785,all,randomforest-100,umap-15-all,no_transform.0,5,"uci.train, uci.validation","motionsense.train, motionsense.validation",motionsense.test,"gyro-x, gyro-y, gyro-z",std_scaler,15,0.6566854990583805,0.0018451900133960102,0.6569074772467067,0.0019282599756621967,0.6566854990583805,0.0018451900133960102,0.6569074772467067,0.0019282599756621967
000345,1.2451519966125488,5.0135204792022705,77.87832236289978,0.6251316070556641,all,svm,umap-2-all,with_fft_all.0,5,"motionsense.train, motionsense.validation","kuhar.train, kuhar.validation",kuhar.test,"gyro-x, gyro-y, gyro-z",no_scaler,2,0.5069444444444444,0.0,0.4765432098765432,0.0,0.5069444444444444,0.0,0.4765432098765432,0.0
000334,0.49893808364868164,4.637481212615967,23.201526165008545,0.36916184425354004,all,svm,umap-2-all,with_fft_all.0,5,"kuhar.train, kuhar.validation","kuhar.train, kuhar.validation",kuhar.test,"accel-x, accel-y, accel-z",std_scaler,2,0.7152777777777778,0.0,0.7002314292636873,0.0,0.7152777777777778,0.0,0.7002314292636873,0.0
001466,4.257570028305054,3.985445261001587,61.4481303691864,0.06483721733093262,all,randomforest-100,umap-5-all,no_transform.0,5,"uci.train, uci.validation","kuhar.train, kuhar.validation",kuhar.test,"accel-x, accel-y, accel-z, gyro-x, gyro-y, gyro-z",minmax_scaler,5,0.5569444444444445,0.008098544298396222,0.5358190496117102,0.01039226598293181,0.5569444444444445,0.008098544298396222,0.5358190496117103,0.010392265982931822
004478,1.0666756629943848,4.424976348876953,109.95494627952576,0.027986526489257812,all,svm,umap-15-all,no_transform.0,5,"motionsense.train, motionsense.validation","kuhar.train, kuhar.validation",kuhar.test,"gyro-x, gyro-y, gyro-z",minmax_scaler,15,0.6875,0.0,0.6877187332259797,0.0,0.6875,0.0,0.6877187332259795,0.0
001751,5.624310493469238,3.6991336345672607,65.91753005981445,0.7206430435180664,all,randomforest-100,umap-5-all,with_fft_all.0,5,"motionsense.train, motionsense.validation","motionsense.train, motionsense.validation",motionsense.test,"gyro-x, gyro-y, gyro-z",minmax_scaler,5,0.8451977401129943,0.0017464441611102868,0.844703723988966,0.0017594537661901784,0.8451977401129943,0.0017464441611102868,0.844703723988966,0.0017594537661901684
002557,4.447065591812134,4.389276504516602,128.024240732193,0.032561302185058594,all,svm,umap-7-all,no_transform.0,5,"kuhar.train, kuhar.validation","motionsense.train, motionsense.validation",motionsense.test,"gyro-x, gyro-y, gyro-z",std_scaler,7,0.6431261770244822,0.0,0.607361740747025,0.0,0.6431261770244822,0.0,0.6073617407470251,0.0
003771,5.439381122589111,5.089898347854614,143.46241211891174,0.7688210010528564,all,svm,umap-9-all,with_fft_all.0,5,"kuhar.train, kuhar.validation","motionsense.train, motionsense.validation",motionsense.test,"gyro-x, gyro-y, gyro-z",no_scaler,9,0.6854990583804144,0.0,0.6699835824083792,0.0,0.6854990583804144,0.0,0.6699835824083793,0.0
002806,5.7827208042144775,4.1404337882995605,149.53138422966003,0.7516534328460693,all,svm,umap-7-all,with_fft_all.0,5,"uci.train, uci.validation","motionsense.train, motionsense.validation",motionsense.test,"gyro-x, gyro-y, gyro-z",std_scaler,7,0.6544256120527306,0.0,0.6161876516158974,0.0,0.6544256120527306,0.0,0.6161876516158974,0.0
004193,4.652956485748291,3.528569221496582,50.76908612251282,0.8634519577026367,all,randomforest-100,umap-10-all,with_fft_all.0,5,"uci.train, uci.validation","uci.train, uci.validation",uci.test,"accel-x, accel-y, accel-z, gyro-x, gyro-y, gyro-z",minmax_scaler,10,0.7944927536231885,0.005605530320525717,0.7919960325542779,0.005870657779779981,0.7944927536231885,0.005605530320525717,0.7919960325542779,0.0058706577797799355
003008,1.1490130424499512,4.238311529159546,24.827271223068237,0.03076791763305664,all,svm,umap-8-all,no_transform.0,5,"kuhar.train, kuhar.validation","kuhar.train, kuhar.validation",kuhar.test,"accel-x, accel-y, accel-z",minmax_scaler,8,0.5277777777777778,0.0,0.5047892445830563,0.0,0.5277777777777778,0.0,0.5047892445830564,0.0
002057,6.7675275802612305,7.417758941650391,88.84820890426636,0.2503223419189453,all,svm,umap-6-all,no_transform.0,5,"motionsense.train, motionsense.validation","motionsense.train, motionsense.validation",motionsense.test,"accel-x, accel-y, accel-z, gyro-x, gyro-y, gyro-z",minmax_scaler,6,0.699623352165725,0.0,0.6906357296562842,0.0,0.699623352165725,0.0,0.6906357296562843,0.0
001454,0.2447514533996582,4.569069147109985,111.28819823265076,0.5484752655029297,all,knn-5,umap-4-all,with_fft_all.0,5,"motionsense.train, motionsense.validation","uci.train, uci.validation",uci.test,"gyro-x, gyro-y, gyro-z",minmax_scaler,4,0.6275362318840579,0.0,0.6217303017007259,0.0,0.6275362318840579,0.0,0.621730301700726,0.0
005143,6.573514699935913,4.303604602813721,102.02044153213501,0.9900760650634766,all,randomforest-100,umap-20-all,with_fft_all.0,5,"motionsense.train, motionsense.validation","motionsense.train, motionsense.validation",motionsense.test,"accel-x, accel-y, accel-z",std_scaler,20,0.8887005649717514,0.00201074920000587,0.8886968895865326,0.0020149660269870007,0.8887005649717514,0.00201074920000587,0.8886968895865326,0.0020149660269869487
001997,4.290581703186035,4.684886455535889,101.21169471740723,0.027256011962890625,all,randomforest-100,umap-6-all,no_transform.0,5,"uci.train, uci.validation","motionsense.train, motionsense.validation",motionsense.test,"gyro-x, gyro-y, gyro-z",minmax_scaler,6,0.6542372881355931,0.004511920358083223,0.6533292671637605,0.0047257427569922,0.6542372881355931,0.004511920358083223,0.6533292671637605,0.004725742756992243
000585,1.3689806461334229,4.724587678909302,23.712289571762085,0.028216838836669922,all,svm,umap-3-all,no_transform.0,5,"kuhar.train, kuhar.validation","kuhar.train, kuhar.validation",kuhar.test,"gyro-x, gyro-y, gyro-z",no_scaler,3,0.5625,0.0,0.5116747772132849,0.0,0.5625,0.0,0.5116747772132849,0.0
002435,4.281033754348755,3.2355682849884033,90.78238701820374,0.06518840789794922,all,randomforest-100,umap-7-all,no_transform.0,5,"motionsense.train, motionsense.validation","kuhar.train, kuhar.validation",kuhar.test,"accel-x, accel-y, accel-z, gyro-x, gyro-y, gyro-z",minmax_scaler,7,0.48194444444444445,0.018941919023591464,0.4669864893821519,0.018124879365180403,0.48194444444444445,0.018941919023591464,0.4669864893821519,0.018124879365180417
005699,9.12906527519226,4.370182037353516,1164.2389013767242,1.977294683456421,all,svm,umap-180-all,with_fft_all.0,5,"kuhar.train, kuhar.validation","motionsense.train, motionsense.validation",motionsense.test,"accel-x, accel-y, accel-z, gyro-x, gyro-y, gyro-z",minmax_scaler,180,0.7401129943502824,0.0,0.7376481849183976,0.0,0.7401129943502824,0.0,0.7376481849183977,0.0
004409,8.746389627456665,4.671245574951172,148.8955521583557,0.09213519096374512,all,randomforest-100,umap-15-all,no_transform.0,5,"uci.train, uci.validation","motionsense.train, motionsense.validation",motionsense.test,"accel-x, accel-y, accel-z, gyro-x, gyro-y, gyro-z",minmax_scaler,15,0.6696798493408662,0.00305990147067271,0.6690422278193158,0.0030719624623188673,0.6696798493408662,0.00305990147067271,0.6690422278193158,0.0030719624623188903
002409,0.7626025676727295,4.695334434509277,67.64655756950378,1.3300235271453857,all,knn-5,umap-6-all,with_fft_all.0,5,"uci.train, uci.validation","uci.train, uci.validation",uci.test,"accel-x, accel-y, accel-z, gyro-x, gyro-y, gyro-z",no_scaler,6,0.7855072463768116,0.0,0.7817676080331899,0.0,0.7855072463768116,0.0,0.78176760803319,0.0
002784,2.0355403423309326,5.982609748840332,92.39957785606384,2.9211151599884033,all,svm,umap-7-all,with_fft_all.0,5,"motionsense.train, motionsense.validation","motionsense.train, motionsense.validation",motionsense.test,"accel-x, accel-y, accel-z, gyro-x, gyro-y, gyro-z",no_scaler,7,0.8964218455743879,1.1102230246251565e-16,0.896266524592672,1.1102230246251565e-16,0.8964218455743879,1.1102230246251565e-16,0.896266524592672,1.1102230246251565e-16
005204,0.7808578014373779,6.5690577030181885,35.653303146362305,0.6381871700286865,all,svm,umap-20-all,with_fft_all.0,5,"kuhar.train, kuhar.validation","kuhar.train, kuhar.validation",kuhar.test,"gyro-x, gyro-y, gyro-z",minmax_scaler,20,0.8055555555555556,0.0,0.8046572475143904,0.0,0.8055555555555556,0.0,0.8046572475143904,0.0
004341,0.495603084564209,3.4628610610961914,70.63696813583374,0.5350518226623535,all,knn-5,umap-10-all,with_fft_all.0,5,"motionsense.train, motionsense.validation","motionsense.train, motionsense.validation",motionsense.test,"gyro-x, gyro-y, gyro-z",no_scaler,10,0.844632768361582,0.0,0.844058216523862,0.0,0.844632768361582,0.0,0.844058216523862,1.1102230246251565e-16
000707,0.29879140853881836,3.8724238872528076,100.68401837348938,0.07271528244018555,all,knn-5,umap-3-all,no_transform.0,5,"motionsense.train, motionsense.validation","uci.train, uci.validation",uci.test,"accel-x, accel-y, accel-z, gyro-x, gyro-y, gyro-z",minmax_scaler,3,0.41594202898550725,0.0,0.4134821819114009,0.0,0.41594202898550725,0.0,0.4134821819114009,5.551115123125783e-17
003250,0.6769769191741943,5.197769403457642,32.76504111289978,0.43166422843933105,all,svm,umap-8-all,with_fft_all.0,5,"kuhar.train, kuhar.validation","kuhar.train, kuhar.validation",kuhar.test,"accel-x, accel-y, accel-z",std_scaler,8,0.7569444444444444,0.0,0.7393411871124234,0.0,0.7569444444444444,0.0,0.7393411871124234,0.0
001233,3.101647138595581,4.681106805801392,22.164008855819702,0.3298306465148926,all,randomforest-100,umap-4-all,with_fft_all.0,5,"kuhar.train, kuhar.validation","kuhar.train, kuhar.validation",kuhar.test,"gyro-x, gyro-y, gyro-z",no_scaler,4,0.8472222222222221,0.010758287072798385,0.8476783454800921,0.010853092358214926,0.8472222222222221,0.010758287072798385,0.8476783454800924,0.01085309235821497
002269,0.5147173404693604,4.128636360168457,27.504379987716675,0.8478620052337646,all,svm,umap-6-all,with_fft_all.0,5,"kuhar.train, kuhar.validation","kuhar.train, kuhar.validation",kuhar.test,"accel-x, accel-y, accel-z, gyro-x, gyro-y, gyro-z",std_scaler,6,0.7777777777777778,0.0,0.7672429484151201,0.0,0.7777777777777778,0.0,0.7672429484151201,0.0
004874,7.284052848815918,3.738250970840454,99.18459606170654,0.02752971649169922,all,randomforest-100,umap-20-all,no_transform.0,5,"motionsense.train, motionsense.validation","kuhar.train, kuhar.validation",kuhar.test,"accel-x, accel-y, accel-z",minmax_scaler,20,0.5611111111111111,0.032690561933166155,0.5473458357106434,0.03454632960998315,0.5611111111111111,0.032690561933166155,0.5473458357106434,0.03454632960998308
003097,0.23886704444885254,4.907327175140381,40.50010561943054,0.027957439422607422,all,knn-5,umap-8-all,no_transform.0,5,"kuhar.train, kuhar.validation","kuhar.train, kuhar.validation",kuhar.test,"gyro-x, gyro-y, gyro-z",std_scaler,8,0.5902777777777778,0.0,0.5917972432963107,0.0,0.5902777777777778,0.0,0.5917972432963106,0.0
004843,0.368253231048584,6.8766045570373535,95.1029462814331,0.40750551223754883,all,knn-5,umap-15-all,with_fft_all.0,5,"kuhar.train, kuhar.validation","uci.train, uci.validation",uci.test,"accel-x, accel-y, accel-z",std_scaler,15,0.6333333333333333,0.0,0.6302652513178829,0.0,0.6333333333333333,0.0,0.6302652513178829,0.0
003816,0.2060086727142334,4.14458155632019,30.875264167785645,0.4319429397583008,all,knn-5,umap-9-all,with_fft_all.0,5,"kuhar.train, kuhar.validation","kuhar.train, kuhar.validation",kuhar.test,"accel-x, accel-y, accel-z",no_scaler,9,0.7638888888888888,0.0,0.7451336649264878,0.0,0.763888888888889,0.0,0.7451336649264877,0.0
000625,2.4392149448394775,4.110482692718506,96.8776741027832,0.06186103820800781,all,svm,umap-3-all,no_transform.0,5,"motionsense.train, motionsense.validation","uci.train, uci.validation",uci.test,"accel-x, accel-y, accel-z, gyro-x, gyro-y, gyro-z",std_scaler,3,0.5043478260869565,0.0,0.49266630588385485,0.0,0.5043478260869565,0.0,0.49266630588385485,5.551115123125783e-17
005515,0.20465588569641113,4.357950687408447,524.9850323200226,0.07109951972961426,all,knn-5,umap-180-all,no_transform.0,5,"uci.train, uci.validation","kuhar.train, kuhar.validation",kuhar.test,"accel-x, accel-y, accel-z, gyro-x, gyro-y, gyro-z",std_scaler,180,0.5277777777777778,0.0,0.5150375967090458,0.0,0.5277777777777778,0.0,0.5150375967090457,0.0
