,execution_id,classification_time,load_time,reduce_time,transform_time,reduce_on,classifier,reducer,transforms,number runs,reducer_datasets,train_datasets,test_datasets,umap components,use accel-x,use accel-y,use accel-z,use gyro-x,use gyro-y,use gyro-z,kuhar - reduce,motionsense - reduce,wisdm - reduce,uci - reduce,realworld - reduce,extrasensory - reduce,kuhar - train,motionsense - train,wisdm - train,uci - train,realworld - train,extrasensory - train,kuhar - test,motionsense - test,wisdm - test,uci - test,realworld - test,extrasensory - test,accuracy (mean),accuracy (std),f1-score macro (mean),f1-score macro (std),f1-score micro (mean),f1-score micro (std),f1-score weighted (mean),f1-score weighted (std)
1865,4786,18.428568840026855,33.48400020599365,86.00444984436035,2.5272369384765625e-05,all,randomforest-100,umap-3-all,no_transform.0,5,"kuhar, wisdm","kuhar, realworld",uci,3,True,True,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,0.41718309859154934,0.003859771720012592,0.34996238889574005,0.003042139417336795,0.41718309859154934,0.0038597717200125822,0.4199548666748881,0.0036505673008041823
1866,238,23.80784773826599,49.60877752304077,216.83102679252625,3.790855407714844e-05,all,randomforest-100,umap-2-all,no_transform.0,5,"wisdm, realworld",motionsense,motionsense,2,True,True,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,0.6607398568019093,0.0018202165773504415,0.6618467858380007,0.0018057082573428496,0.6607398568019093,0.0018202165773504415,0.6618467858380007,0.0018057082573428558
1867,96,28.185458660125732,29.11067008972168,160.84363532066345,2.5272369384765625e-05,all,randomforest-100,umap-2-all,no_transform.0,5,wisdm,kuhar,uci,2,True,True,True,True,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,0.4307746478873239,0.0017619712680558854,0.36740765394241126,0.0013511276407387268,0.4307746478873239,0.0017619712680558854,0.44088918473089345,0.0016213531688865131
1868,2042,8.643335342407227,33.99214172363281,270.0249547958374,2.574920654296875e-05,all,randomforest-100,umap-2-all,with_fft_all.0,5,kuhar,motionsense,wisdm,2,False,False,False,True,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0.4167280863385101,0.0006442347065291114,0.3097628077194524,0.0007660984672842148,0.4167280863385101,0.0006442347065291085,0.43429615125066584,0.001074860761199414
1869,811,18.64290690422058,31.274399518966675,173.89656496047974,2.4557113647460938e-05,all,randomforest-100,umap-2-all,no_transform.0,5,kuhar,"kuhar, motionsense",uci,2,True,True,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,0.35943661971830987,0.0022424906095902305,0.30240618978933925,0.001859300789038235,0.35943661971830987,0.002242490609590209,0.3628874277472071,0.002231160946845858
1870,9606,26.626891374588013,10.784556865692139,82.71921467781067,3.0994415283203125e-05,all,randomforest-100,umap-4-all,with_fft_all.0,5,wisdm,realworld,wisdm,4,True,True,True,True,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,0.34752566464859175,0.0028252504058960126,0.23601847409531201,0.002600257558863789,0.34752566464859175,0.0028252504058960126,0.3292483348571502,0.0036684862525294426
1871,901,39.281925439834595,32.03263759613037,234.208749294281,2.8371810913085938e-05,all,randomforest-100,umap-2-all,no_transform.0,5,kuhar,"kuhar, wisdm",kuhar,2,True,True,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,0.47107142857142853,0.0035385390351670943,0.3653876044181426,0.002961443866993442,0.47107142857142853,0.0035385390351670943,0.426285538487833,0.0034550178448257123
1872,3441,24.787933588027954,14.199897527694702,167.17497563362122,4.124641418457031e-05,all,randomforest-100,umap-2-all,with_fft_all.0,5,"motionsense, wisdm","wisdm, realworld",kuhar,2,True,True,True,True,True,True,False,True,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,0.38244047619047616,0.00242518437945994,0.33594412165111615,0.0024307518583908377,0.38244047619047616,0.00242518437945994,0.3919348085929688,0.002835877168122634
1873,274,22.682564973831177,22.453300952911377,111.78424048423767,3.4332275390625e-05,all,randomforest-100,umap-2-all,no_transform.0,5,motionsense,motionsense,uci,2,True,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,0.29380281690140847,0.0025932327661298514,0.20121465565170582,0.015870480178564197,0.29380281690140847,0.0025932327661298514,0.2321528304015627,0.002776402857200125
1874,2649,12.609978675842285,25.499857187271118,109.18226146697998,3.0994415283203125e-05,all,randomforest-100,umap-2-all,with_fft_all.0,5,realworld,"kuhar, motionsense",realworld,2,True,True,True,True,True,True,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,0.3667469879518072,0.001198780044706769,0.3344943824559764,0.0018747048685574174,0.3667469879518072,0.0011987800447067895,0.33449438245597646,0.0018747048685574111
1875,9677,24.072505235671997,24.45935845375061,101.47107720375061,2.7179718017578125e-05,all,randomforest-100,umap-4-all,with_fft_all.0,5,"kuhar, wisdm",realworld,realworld,4,False,False,False,True,True,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0.7212048192771083,0.0006702136252320797,0.7192143334001037,0.0006783739128077859,0.7212048192771083,0.0006702136252320737,0.7192143334001037,0.0006783739128077032
1876,8687,22.557839155197144,10.548444271087646,84.00231719017029,2.5033950805664062e-05,all,randomforest-100,umap-4-all,no_transform.0,5,"kuhar, wisdm","motionsense, realworld",motionsense,4,False,False,False,True,True,True,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,0.7907319013524263,0.0010554096389356732,0.7885623457666929,0.0010547590805165246,0.7907319013524263,0.0010554096389356732,0.7885623457666929,0.0010547590805164706
1877,5802,13.635385274887085,10.805756568908691,96.68668842315674,2.5987625122070312e-05,all,randomforest-100,umap-3-all,with_fft_all.0,5,"kuhar, motionsense",wisdm,motionsense,3,True,True,True,True,True,True,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0.44005568814638024,0.002520760464241027,0.34272503197377086,0.0020650417014187617,0.44005568814638024,0.002520760464241027,0.39984587063606597,0.0024092153183218673
1878,3096,33.80992937088013,36.96517539024353,140.95402789115906,2.7418136596679688e-05,all,randomforest-100,umap-2-all,with_fft_all.0,5,wisdm,"motionsense, wisdm",motionsense,2,True,True,True,True,True,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,0.5028639618138425,0.0011292815884310818,0.44426073405439725,0.001124340573606584,0.5028639618138425,0.0011292815884310818,0.5183041897301301,0.001311730669207683
1879,1628,35.71000409126282,20.823657751083374,128.355966091156,2.6941299438476562e-05,all,randomforest-100,umap-2-all,no_transform.0,5,wisdm,"wisdm, realworld",kuhar,2,False,False,False,True,True,True,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,0.3185714285714286,0.003748582498531862,0.27911949756219245,0.0037952930533408165,0.3185714285714286,0.003748582498531862,0.3256394138225579,0.0044278418955642895
1880,13239,12.278533935546875,11.575255155563354,38.82686471939087,2.384185791015625e-05,all,randomforest-100,umap-5-all,with_fft_all.0,5,realworld,realworld,uci,5,True,True,True,True,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,0.36760563380281697,0.005363220497087253,0.287454230642304,0.005240124707832567,0.36760563380281697,0.005363220497087253,0.34494507677076486,0.006288149649399079
1881,1057,32.81476283073425,17.225894451141357,199.80253791809082,2.4080276489257812e-05,all,randomforest-100,umap-2-all,no_transform.0,5,wisdm,"kuhar, wisdm",extrasensory,2,True,True,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,0.4900311775521624,0.006663268433204238,0.116793232781312,0.0018877019011907378,0.4900311775521624,0.006663268433204238,0.6166179852213107,0.00533080685023051
1882,4960,25.25568151473999,19.358471155166626,122.34419655799866,2.956390380859375e-05,all,randomforest-100,umap-3-all,no_transform.0,5,realworld,"motionsense, wisdm",uci,3,True,True,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,0.3070422535211267,0.0024798333607970397,0.2023847996469666,0.0015855810898467617,0.3070422535211267,0.0024798333607970397,0.2833387195057532,0.002219813525785463
1883,2592,9.90424919128418,34.85523986816406,116.55972242355347,2.9802322387695312e-05,all,randomforest-100,umap-2-all,with_fft_all.0,5,"kuhar, motionsense","kuhar, motionsense",wisdm,2,True,True,True,True,True,True,True,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,0.28851013424585414,0.00030127726091760184,0.2200097630465075,0.00027605671398916196,0.28851013424585414,0.00030127726091760184,0.3084641252458983,0.0003798565510013518
1884,6943,15.942198514938354,12.048394441604614,86.15099287033081,2.1696090698242188e-05,all,randomforest-100,umap-3-all,with_fft_all.0,5,"kuhar, motionsense","motionsense, realworld",uci,3,True,True,True,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,0.3871830985915493,0.003185403627577078,0.3213687766915664,0.002663540934066005,0.3871830985915493,0.003185403627577078,0.38564253202987964,0.0031962491208792
1885,7986,14.239773035049438,13.223743677139282,66.78939914703369,2.8133392333984375e-05,all,randomforest-100,umap-4-all,no_transform.0,5,wisdm,"kuhar, motionsense",wisdm,4,True,True,True,True,True,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,0.4447749407738879,0.002784925990319084,0.3247779952454294,0.002339553857031212,0.4447749407738879,0.002784925990319084,0.4535624637000145,0.00330842304933229
1886,1040,34.2316780090332,17.43695878982544,138.99877977371216,2.6702880859375e-05,all,randomforest-100,umap-2-all,no_transform.0,5,"kuhar, realworld","kuhar, wisdm",realworld,2,False,False,False,True,True,True,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,0.37158634538152613,0.001632568403548422,0.31739830173696093,0.0018272462483234426,0.37158634538152613,0.0016325684035483987,0.37029801869312107,0.002131787289710662
1887,12186,24.713541746139526,9.601531505584717,120.06027960777283,2.1219253540039062e-05,all,randomforest-100,umap-5-all,no_transform.0,5,wisdm,"motionsense, wisdm",realworld,5,True,True,True,True,True,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,0.31355421686746987,0.002080034403627066,0.27772672222153116,0.0015862127050813477,0.31355421686746987,0.002080034403627066,0.32401450925845304,0.001850581489261569
1888,8624,27.385955333709717,17.00635552406311,129.30067133903503,2.4318695068359375e-05,all,randomforest-100,umap-4-all,no_transform.0,5,"kuhar, motionsense","motionsense, wisdm",extrasensory,4,False,False,False,True,True,True,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,0.2092013750099928,0.0009779153366934554,0.09405282766036052,0.0006667488586655296,0.2092013750099928,0.0009779153366934587,0.3328031668358061,0.001306475799441303
1889,11406,12.445441246032715,18.88881206512451,77.33808207511902,2.6464462280273438e-05,all,randomforest-100,umap-5-all,no_transform.0,5,wisdm,realworld,wisdm,5,True,True,True,True,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,0.34339299815740987,0.004143926328278316,0.24308323693374131,0.005397051476283427,0.34339299815740987,0.004143926328278316,0.33868597781869136,0.007574304744857662
1890,6730,25.23686456680298,22.839839220046997,139.54496908187866,2.4557113647460938e-05,all,randomforest-100,umap-3-all,with_fft_all.0,5,realworld,"motionsense, wisdm",wisdm,3,True,True,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,False,False,0.5804817057120294,0.0009051723539904928,0.41921206955933155,0.000699405423546266,0.5804817057120294,0.0009051723539904928,0.5857415234801744,0.0009769983343484421
1891,729,30.5613534450531,21.13869595527649,128.3235559463501,3.24249267578125e-05,all,randomforest-100,umap-2-all,no_transform.0,5,realworld,"kuhar, motionsense",kuhar,2,True,True,True,True,True,True,False,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,0.5170833333333333,0.0033755825901804646,0.5102592776224757,0.0034362723897367452,0.5170833333333333,0.0033755825901804646,0.5102592776224757,0.0034362723897367656
1892,2106,18.241925477981567,37.67683482170105,177.56272768974304,3.0279159545898438e-05,all,randomforest-100,umap-2-all,with_fft_all.0,5,wisdm,motionsense,realworld,2,True,True,True,True,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,0.36967871485943776,0.0016101863611830904,0.36691443999659323,0.0012439619244270293,0.36967871485943776,0.001610186361183079,0.36691443999659323,0.001243961924427011
1893,4133,21.80903458595276,16.250839710235596,175.31371092796326,2.6226043701171875e-05,all,randomforest-100,umap-3-all,no_transform.0,5,"motionsense, wisdm",wisdm,extrasensory,3,False,False,False,True,True,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0.21200735470461268,0.0016334492558719793,0.13250739669805298,0.0007060506051351956,0.21200735470461268,0.0016334492558719793,0.337381604695019,0.0021445449967060024
1894,3854,10.062645196914673,26.61413311958313,74.42511916160583,2.1457672119140625e-05,all,randomforest-100,umap-3-all,no_transform.0,5,"kuhar, motionsense",motionsense,wisdm,3,False,False,False,True,True,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0.4004474861805739,0.0010880233053666988,0.3110581575533612,0.0008540976062245294,0.4004474861805739,0.0010880233053666988,0.43584207631451866,0.0011916983669393263
1895,2025,8.615262985229492,33.221739530563354,126.79709100723267,3.0994415283203125e-05,all,randomforest-100,umap-2-all,with_fft_all.0,5,"kuhar, wisdm",motionsense,motionsense,2,True,True,True,True,True,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0.6561654733492442,0.0014690680439633766,0.6577161012667638,0.0014497734998573516,0.6561654733492442,0.0014690680439633766,0.6577161012667638,0.0014497734998573418
